Path Difference (micrometers),Noise
-2.787787787705521,0.07902205838951257
-2.783783783701517,-0.12535454732939555
-2.779779779697513,0.007010279318405047
-2.7757757756935093,-0.02361443538001145
-2.7717717716895054,0.20073210228840518
-2.767767767685501,0.039956765594928945
-2.763763763681497,0.03750374821768524
-2.759759759677493,0.08507056997999854
-2.7557557556734893,0.04918548199963762
-2.7517517516694854,0.019968756585418416
-2.747747747665481,0.05379508283671172
-2.7437437436614767,-0.056729891275685264
-2.7397397396574728,0.06365074410704644
-2.735735735653469,-0.1438369759764271
-2.731731731649465,-0.15688171629096245
-2.727727727645461,-0.2479716125414949
-2.7237237236414567,0.014250548560545268
-2.7197197196374527,-0.01918190256446478
-2.715715715633449,-0.1767572611455329
-2.711711711629445,-0.11197679163832419
-2.707707707625441,-0.00040651959068324276
-2.703703703621437,0.06639172329334157
-2.6996996996174327,-0.043942145516671305
-2.695695695613429,0.08494760633673498
-2.691691691609425,0.15280438877010372
-2.687687687605421,0.18359860111390014
-2.683683683601417,0.04591347039263141
-2.6796796795974127,-0.0919658301992858
-2.675675675593409,-0.01745217370099067
-2.671671671589405,0.0115885781505962
-2.667667667585401,0.046518821036011404
-2.663663663581397,0.021154884304636253
-2.659659659577393,0.017359426072987506
-2.655655655573389,-0.07637447254732423
-2.651651651569385,-0.14111679170546199
-2.647647647565381,0.0030707631864784896
-2.643643643561377,0.21192427240364076
-2.639639639557373,0.14136540645303178
-2.6356356355533688,0.014656771185679677
-2.631631631549365,-0.016975445032691418
-2.627627627545361,-0.049540520012360124
-2.623623623541357,0.06765273256487876
-2.619619619537353,-0.172237354217863
-2.615615615533349,0.10065584350487063
-2.611611611529345,0.15627541236354653
-2.607607607525341,-0.009794525503802007
-2.603603603521337,-0.006962770048996159
-2.599599599517333,0.1217557736964803
-2.595595595513329,0.10626690449204053
-2.591591591509325,0.05886722737489937
-2.587587587505321,0.03818021838088762
-2.583583583501317,0.104497319955833
-2.579579579497313,0.042415373316625114
-2.575575575493309,0.15850742387244374
-2.5715715714893053,0.09412082226022501
-2.567567567485301,-0.07386864970360307
-2.563563563481297,-0.026708502328371478
-2.559559559477293,0.16505422802524983
-2.5555555554732887,0.02031468171162837
-2.551551551469285,-0.012577133082043597
-2.5475475474652804,0.05184961983940859
-2.5435435434612765,-0.10174544018442472
-2.5395395394572726,-0.0051675972479697805
-2.5355355354532687,-0.09049173935661792
-2.531531531449265,-0.09216766001016108
-2.527527527445261,-0.026986814091747968
-2.5235235234412565,-0.025876155851965295
-2.5195195194372526,0.02477620255136613
-2.5155155154332487,0.05308438862442902
-2.511511511429245,-0.029860739060499925
-2.507507507425241,0.0001983483277054827
-2.5035035034212365,0.1902238384227246
-2.4994994994172326,-0.08423431191066823
-2.4954954954132287,-0.006735595778488227
-2.4914914914092248,0.07990485214579876
-2.487487487405221,0.021797765305464276
-2.483483483401217,0.043764976275116454
-2.479479479397213,0.06076260544310261
-2.4754754753932087,0.05321798273164008
-2.4714714713892048,0.039829589560495426
-2.467467467385201,-0.004472039276371104
-2.463463463381197,-0.23132774627386135
-2.4594594593771926,0.2186037660118872
-2.4554554553731887,0.008027201267838685
-2.4514514513691847,-0.005947637929904752
-2.447447447365181,-0.007063832508572277
-2.443443443361177,0.0219591272142091
-2.439439439357173,0.11141158627222857
-2.435435435353169,-0.016045248761998997
-2.4314314313491647,0.07351678993959113
-2.427427427345161,-0.017005388738956503
-2.423423423341157,-0.08200602350706418
-2.419419419337153,0.000591099316230751
-2.4154154153331486,-0.1333289248546576
-2.4114114113291447,-0.13563728795176824
-2.407407407325141,0.07848655175450717
-2.403403403321137,0.06083046959458547
-2.399399399317133,0.17681918397843163
-2.395395395313129,-0.1098592723110754
-2.391391391309125,0.12141737537521001
-2.387387387305121,-0.05092277678375106
-2.383383383301117,0.18954842070634723
-2.379379379297113,0.08610649117814614
-2.375375375293109,0.08017959131315282
-2.3713713712891047,-0.15590542744662328
-2.3673673672851008,-0.003883205304754097
-2.363363363281097,0.13753055343196952
-2.3593593592770925,-0.089075057819094
-2.3553553552730886,-0.06230831918491369
-2.3513513512690847,-0.14512344183947276
-2.3473473472650808,-0.07274802501788517
-2.3433433432610764,-0.019816396013741622
-2.3393393392570725,0.3073001155217756
-2.3353353352530686,0.026947265231780555
-2.3313313312490647,0.21293466689823665
-2.3273273272450603,-0.05641566071362867
-2.3233233232410564,-0.10468908304960418
-2.3193193192370525,-0.09577831928101754
-2.3153153152330486,0.08511972859837434
-2.3113113112290447,-0.04008452655364353
-2.3073073072250407,-0.03945217812581169
-2.303303303221037,0.017428122975956698
-2.2992992992170325,0.11765147795543857
-2.2952952952130286,-0.047972798913268055
-2.2912912912090246,0.0687119944075675
-2.2872872872050207,-0.11219372358079792
-2.2832832832010164,0.015545843727323616
-2.2792792791970125,0.0709683389252641
-2.2752752751930085,0.01598784825859843
-2.2712712711890046,-0.09185397433551612
-2.2672672671850007,-0.04493678733473043
-2.263263263180997,-0.16199116446000553
-2.259259259176993,-0.04018361748237234
-2.2552552551729885,-0.05985793880262367
-2.2512512511689846,0.0005862213600779845
-2.2472472471649807,-0.005415735483730946
-2.243243243160977,0.10360781075987911
-2.2392392391569724,0.10633043180390345
-2.2352352351529685,-0.22988616446472082
-2.2312312311489646,-0.018427206553762093
-2.2272272271449607,-0.00654413487105809
-2.2232232231409568,-0.12741313582320765
-2.219219219136953,0.055091097607022466
-2.215215215132949,0.1687278958053568
-2.2112112111289446,0.024338739382876215
-2.2072072071249407,-0.02501837347700869
-2.2032032031209368,0.08179001731218812
-2.199199199116933,-0.0059512771795605865
-2.1951951951129285,-0.13186494326654316
-2.1911911911089246,0.00535875675212864
-2.1871871871049207,0.04820844763622548
-2.1831831831009167,0.10405319893295269
-2.179179179096913,-0.09160874141686128
-2.175175175092909,-0.1516695435242235
-2.1711711710889046,0.23663549170409437
-2.1671671670849006,0.02594768427631953
-2.1631631630808963,0.031112748860487607
-2.1591591590768924,0.07789654521036009
-2.1551551550728885,0.05397298161949517
-2.151151151068884,0.13887283849489182
-2.14714714706488,-0.16445144975370857
-2.1431431430608763,0.048042654403424916
-2.1391391390568724,0.05412951070941777
-2.1351351350528684,0.04419875300409634
-2.1311311310488645,-0.08547469002127224
-2.1271271270448606,-0.13038280398378116
-2.1231231230408563,-0.011090506168343124
-2.1191191190368524,0.15791535214160105
-2.1151151150328484,0.014012206154228156
-2.1111111110288445,0.2848922842426928
-2.10710710702484,-0.04763632735633813
-2.1031031030208363,0.0504782780932614
-2.0990990990168323,-0.06366841318258967
-2.0950950950128284,-0.07330396175105847
-2.0910910910088245,-0.10298364733316337
-2.0870870870048206,-0.03187586097762298
-2.0830830830008167,-0.03314765827146977
-2.0790790789968123,0.0885608391183776
-2.0750750749928084,0.036782226325647586
-2.0710710709888045,-0.09758572519918896
-2.0670670669848006,-0.05060223702158304
-2.0630630629807962,-0.07960461661546085
-2.0590590589767923,-0.030901017275409837
-2.0550550549727884,-0.11578389489499495
-2.0510510509687845,0.11268011537198673
-2.0470470469647806,0.03375726514601342
-2.0430430429607767,0.03641678605298481
-2.0390390389567727,-0.09543952446023377
-2.0350350349527684,-0.04347675126456174
-2.0310310309487645,-0.04438311063622927
-2.0270270269447606,0.006655584896327563
-2.023023022940756,-0.03390004880227652
-2.0190190189367523,0.10545539961170432
-2.0150150149327484,-0.0650646010543015
-2.0110110109287445,0.013049479745612642
-2.0070070069247405,0.18076042155575908
-2.0030030029207366,0.05640907275410502
-1.9989989989167325,-0.10226713820564795
-1.9949949949127286,0.017455297600333628
-1.9909909909087242,0.06349318490743679
-1.9869869869047203,-0.030194619398804762
-1.9829829829007164,0.1213683454310681
-1.978978978896712,-0.06062629020552688
-1.9749749748927081,-0.03771912615281325
-1.9709709708887042,0.11695093449802421
-1.9669669668847003,0.08853446237446565
-1.9629629628806964,0.1438831467734107
-1.9589589588766925,0.11422475856815256
-1.9549549548726886,0.2746793253567564
-1.9509509508686846,-0.171922367526522
-1.9469469468646803,0.0019321502303191879
-1.9429429428606764,0.07171558700734719
-1.9389389388566725,-0.07471179849931041
-1.934934934852668,-0.085801065048941
-1.9309309308486642,-0.0018534476953710806
-1.9269269268446603,0.032989933263508374
-1.9229229228406564,-0.15578110305117632
-1.9189189188366522,0.027610747947614162
-1.9149149148326483,0.042001275888618884
-1.9109109108286444,-0.016628144932548976
-1.9069069068246403,0.0314289699983463
-1.9029029028206361,-0.033791252029422174
-1.8988988988166322,-0.03340235328654426
-1.8948948948126283,-0.027829401803873305
-1.8908908908086242,-0.006783115266359038
-1.8868868868046202,0.07673492248126368
-1.8828828828006163,0.11213566955110332
-1.8788788787966122,-0.03880570449396971
-1.8748748747926083,-0.022823913713086053
-1.8708708707886044,-0.01292427213805527
-1.8668668667846002,-0.07955471477519516
-1.8628628627805963,0.128601304913314
-1.8588588587765922,-0.13779745807627372
-1.8548548547725883,0.06657159951519906
-1.8508508507685844,-0.08869518572951363
-1.8468468467645802,-0.11712950539208114
-1.8428428427605763,0.07026610839423465
-1.8388388387565724,0.06220016696630951
-1.8348348347525683,-0.18091312499190848
-1.8308308307485643,0.2240691512200842
-1.8268268267445602,0.02881846817501324
-1.822822822740556,-0.11511779330890615
-1.8188188187365522,-0.011320916589859606
-1.814814814732548,-0.010628655584576374
-1.810810810728544,-0.05954049486540727
-1.8068068067245402,-0.11047064653639518
-1.802802802720536,-0.06559699621542707
-1.7987987987165321,0.04502150612578554
-1.7947947947125282,0.22815243414406527
-1.790790790708524,-0.04761911922563838
-1.7867867867045202,0.09460225317317734
-1.7827827827005163,-0.08851036001227908
-1.7787787786965121,-0.06491393226898406
-1.7747747746925082,0.048840750419373816
-1.770770770688504,0.020206657905160283
-1.7667667666845002,-0.1232083031411748
-1.7627627626804963,0.21675518776019423
-1.7587587586764921,-0.016724514116239236
-1.7547547546724882,-0.07063279777262627
-1.7507507506684843,-0.20272008219718918
-1.7467467466644802,0.07769471392272613
-1.7427427426604762,-0.10691363058740011
-1.7387387386564723,-0.129410528852792
-1.7347347346524682,0.16088899790323466
-1.7307307306484643,-0.05739786963761887
-1.72672672664446,-0.0558929898751805
-1.722722722640456,-0.10157198381857867
-1.718718718636452,-0.05928542859325331
-1.714714714632448,0.21059516388837404
-1.710710710628444,0.06837266377652296
-1.7067067066244401,0.02663515466824322
-1.702702702620436,-0.12350678038443677
-1.698698698616432,0.007398696414766504
-1.6946946946124282,0.11948328610465793
-1.690690690608424,-0.26966974426788964
-1.6866866866044201,0.05731378693704249
-1.682682682600416,0.06810762504019865
-1.678678678596412,0.08994616016010969
-1.6746746745924082,0.05577503464528221
-1.670670670588404,-0.04235531905136371
-1.6666666665844,-0.11011572196404724
-1.6626626625803962,0.10186871688043758
-1.658658658576392,0.1218952989152615
-1.6546546545723881,0.08759273486176265
-1.6506506505683842,0.060514947838537496
-1.64664664656438,-0.21858871960133652
-1.6426426425603762,-0.0911793252596376
-1.638638638556372,0.04556193654591826
-1.6346346345523681,-0.22678401890772548
-1.630630630548364,-0.12000685423547047
-1.6266266265443599,0.03506671655482193
-1.622622622540356,0.06542837215754128
-1.618618618536352,-0.07314920830897728
-1.614614614532348,-0.06381631996058927
-1.610610610528344,0.019223851592672203
-1.60660660652434,0.0077422229594096715
-1.602602602520336,0.05082619652917974
-1.598598598516332,0.04959620015247579
-1.5945945945123279,0.10648818452237399
-1.590590590508324,0.15693660849157284
-1.58658658650432,-0.07751954579461241
-1.582582582500316,-0.006921973559525979
-1.578578578496312,-0.047553747906307675
-1.574574574492308,0.1873773359418024
-1.570570570488304,-0.04976023196106092
-1.5665665664843,-0.07113773042978716
-1.5625625624802961,0.009862985872202903
-1.558558558476292,0.04172746409430495
-1.554554554472288,0.06249829097418518
-1.550550550468284,0.035320477049472096
-1.54654654646428,0.020127592889483428
-1.5425425424602761,-0.1284696887711114
-1.538538538456272,0.1974820810874632
-1.5345345344522678,-0.06447701804265095
-1.530530530448264,0.08178297000001675
-1.5265265264442598,0.11021069118728558
-1.5225225224402559,0.11017884334804025
-1.518518518436252,0.07369649355819309
-1.5145145144322478,-0.18965632125033982
-1.510510510428244,-0.04750317525864571
-1.5065065064242398,0.06547097318215378
-1.5025025024202359,-0.0764883846166145
-1.498498498416232,-0.11294735365792824
-1.4944944944122278,-0.14436441356952254
-1.490490490408224,0.060864772051083205
-1.48648648640422,0.013777091235252038
-1.4824824824002159,-0.08822980239247696
-1.478478478396212,-0.01306732314378252
-1.474474474392208,0.03805822212138708
-1.4704704703882039,-0.11496947336387989
-1.4664664663842,0.025817523578162384
-1.4624624623801958,0.04888823081413516
-1.458458458376192,0.010755108766634033
-1.454454454372188,0.016806464136893358
-1.4504504503681839,-0.1157840957479352
-1.44644644636418,-0.12024931250026726
-1.442442442360176,0.10276838513077453
-1.438438438356172,-0.04575916077301048
-1.4344344343521678,-0.18181252395785288
-1.4304304303481639,-0.15641816847128942
-1.4264264263441597,0.18506642729630748
-1.4224224223401558,0.08000750853499028
-1.418418418336152,-0.24858847529771128
-1.4144144143321478,-0.00019768931124698112
-1.4104104103281438,0.2992604820114964
-1.4064064063241397,0.07835125000979393
-1.4024024023201358,-0.09950897009248041
-1.3983983983161319,0.21544402450547248
-1.3943943943121277,0.02983991803437568
-1.3903903903081238,-0.0031804388123689298
-1.38638638630412,0.03309207820102679
-1.3823823823001158,0.09278898390372792
-1.3783783782961119,0.06630494836265778
-1.374374374292108,0.21672134398319134
-1.3703703702881038,-0.053486753065016206
-1.3663663662841,0.0006129587720396301
-1.3623623622800958,0.06747648480154556
-1.3583583582760919,-0.011449260288707155
-1.354354354272088,-0.0003004331893845238
-1.3503503502680838,0.2589785914719397
-1.34634634626408,0.05185489675043679
-1.3423423422600758,0.1468489630432542
-1.3383383382560716,-0.08334606474442798
-1.3343343342520677,-0.01280387189238328
-1.3303303302480638,0.011121371974877432
-1.3263263262440597,0.18550709197815712
-1.3223223222400557,0.0472636176637712
-1.3183183182360516,-0.0019514117380098634
-1.3143143142320477,0.2767472033225766
-1.3103103102280438,0.02428767384907149
-1.3063063062240396,0.002314612144567261
-1.3023023022200357,0.02109743104776382
-1.2982982982160318,-0.23267187397295228
-1.2942942942120277,-0.09059099129055595
-1.2902902902080238,-0.15293272191585566
-1.2862862862040199,-0.04393989703570472
-1.2822822822000157,0.07373215389986723
-1.2782782781960118,-0.06599489741363418
-1.2742742741920077,-0.023116713076275927
-1.2702702701880038,0.10755492309079207
-1.2662662661839998,-0.023512636180870475
-1.2622622621799957,-0.18753976945237202
-1.2582582581759918,0.017386325405445324
-1.2542542541719879,-0.01911941756821008
-1.2502502501679837,-0.1198080498756977
-1.2462462461639798,0.13586348555563407
-1.2422422421599757,-0.04225939046350179
-1.2382382381559716,-0.1717917504567028
-1.2342342341519676,0.0995924217980681
-1.2302302301479635,-0.17433318052664792
-1.2262262261439596,-0.005955357324727632
-1.2222222221399557,0.02727387508228061
-1.2182182181359515,0.037304718639907114
-1.2142142141319476,-0.1551385605264135
-1.2102102101279437,0.1257815356368069
-1.2062062061239396,-0.047985156157659324
-1.2022022021199357,0.14115019171826707
-1.1981981981159318,-0.012534860648509753
-1.1941941941119276,0.03258916249294766
-1.1901901901079237,-0.13197466480639694
-1.1861861861039196,-0.08076543093988087
-1.1821821820999157,0.23590641687292538
-1.1781781780959117,-0.05844018385636786
-1.1741741740919076,-0.05282360544737739
-1.1701701700879037,0.09691672899693729
-1.1661661660838998,0.05280529875102237
-1.1621621620798956,0.011154467758978711
-1.1581581580758917,-0.019899201127209387
-1.1541541540718878,-0.11403975355740759
-1.1501501500678837,-0.10647050357919159
-1.1461461460638795,0.1355478572907721
-1.1421421420598754,-0.10979100641971416
-1.1381381380558715,0.07291808451030636
-1.1341341340518676,-0.02553130805618294
-1.1301301300478634,-0.1462122050614368
-1.1261261260438595,0.0996150890318923
-1.1221221220398556,0.02378794393084207
-1.1181181180358515,-0.11006068434364309
-1.1141141140318476,-0.16592692041227
-1.1101101100278437,0.12003956821257855
-1.1061061060238395,-0.12956117354373406
-1.1021021020198356,-0.15987692215565552
-1.0980980980158315,-0.014328289045283294
-1.0940940940118276,-0.08898773504676732
-1.0900900900078234,0.022906963108101995
-1.0860860860038195,-0.10947250410651521
-1.0820820819998156,-0.1445631949474832
-1.0780780779958117,-0.06774697192079675
-1.0740740739918078,-0.04109923981964497
-1.0700700699878034,-0.03578527090717162
-1.0660660659837995,0.11051554108528411
-1.0620620619797956,0.1104054519060071
-1.0580580579757917,-0.11980444601949802
-1.0540540539717878,-0.005718418656466745
-1.0500500499677836,-0.14967747427413045
-1.0460460459637793,-0.01413253114756283
-1.0420420419597753,0.26273835827757663
-1.0380380379557714,-0.08547836376317891
-1.0340340339517675,-0.045800487037326226
-1.0300300299477636,0.0038459000721964977
-1.0260260259437592,0.08760880517918906
-1.0220220219397553,-0.18815156365266925
-1.0180180179357514,-0.01553248621147268
-1.0140140139317475,-0.0503018129345689
-1.0100100099277436,0.15064721713055734
-1.0060060059237397,-0.19791052527956365
-1.0020020019197353,0.03417394397051095
-0.9979979979157314,0.05154716328039837
-0.9939939939117275,-0.02661358812067475
-0.9899899899077236,0.09044896002458425
-0.9859859859037197,0.04129532844344865
-0.9819819818997153,0.05490011902084094
-0.9779779778957114,-0.04610649653664438
-0.9739739738917074,-0.15111946492351358
-0.9699699698877035,-0.036613961846340116
-0.9659659658836995,0.17042551840873155
-0.9619619618796956,0.03614645692203353
-0.9579579578756913,-0.03835035860821018
-0.9539539538716874,-0.2436670033284686
-0.9499499498676834,-0.08054348414241655
-0.9459459458636795,-0.004066180435762243
-0.9419419418596756,-0.17493163120618913
-0.9379379378556713,0.061403075511161545
-0.9339339338516673,-0.05446817855301325
-0.9299299298476634,0.08503086613990464
-0.9259259258436594,0.17066855573311482
-0.9219219218396555,-0.0003045107292258975
-0.9179179178356516,-0.022308667742066107
-0.9139139138316472,0.06096947294882158
-0.9099099098276433,-0.08540960280537588
-0.9059059058236394,0.10302209440678674
-0.9019019018196355,-0.023243092000204402
-0.8978978978156316,-0.12508187255886793
-0.8938938938116272,0.09270975507322815
-0.8898898898076233,0.14999196904071685
-0.8858858858036194,0.017431242044058014
-0.8818818817996154,0.01354744632823613
-0.8778778777956114,-0.028305670350406764
-0.8738738737916075,-0.07932705257440399
-0.8698698697876032,0.0790937993520904
-0.8658658657835993,-0.17571153287632202
-0.8618618617795953,-0.12571497020495562
-0.8578578577755914,0.19433490530150085
-0.8538538537715875,0.11076780531965931
-0.8498498497675832,0.1738138922709029
-0.8458458457635792,-0.038230624992727225
-0.8418418417595753,0.061600861104573426
-0.8378378377555714,0.019795405190010405
-0.8338338337515674,-0.06639305915108
-0.8298298297475635,-0.17021689592245906
-0.8258258257435591,-0.11907956687538486
-0.8218218217395552,0.1074553737340527
-0.8178178177355513,0.009495609857328724
-0.8138138137315474,-0.24054415556069153
-0.8098098097275435,0.05193850760798904
-0.8058058057235391,-0.10924364214006513
-0.8018018017195352,0.00951059219138439
-0.7977977977155313,0.0007929901282491584
-0.7937937937115274,-0.03788678833043757
-0.7897897897075234,-0.0404263941637028
-0.7857857857035194,-0.05294832836019956
-0.7817817816995152,0.22334158801357096
-0.7777777776955112,-0.18480426447059406
-0.7737737736915072,-0.0543427455770162
-0.7697697696875033,-0.12659290244412852
-0.7657657656834994,-0.183830376526648
-0.761761761679495,-0.14301579056099303
-0.7577577576754911,0.09728218638918133
-0.7537537536714872,0.07599347395138448
-0.7497497496674833,-0.06163283487234233
-0.7457457456634794,0.07004478287093349
-0.7417417416594755,0.041027264095446034
-0.7377377376554711,0.1404617879589331
-0.7337337336514671,-0.045719817474615926
-0.7297297296474632,0.15763803584386268
-0.7257257256434593,0.0020157260523770257
-0.7217217216394554,-0.09795299549922752
-0.717717717635451,-0.02813720594542611
-0.7137137136314471,-0.08728210573620822
-0.7097097096274432,0.11142383718155838
-0.7057057056234393,0.06302283890948873
-0.7017017016194353,0.1242117509249363
-0.6976976976154314,-0.15263883262800693
-0.6936936936114271,0.14879459380362475
-0.6896896896074232,-0.09584835072816666
-0.6856856856034191,0.17674172819725217
-0.6816816815994152,0.09026841477042226
-0.6776776775954113,0.04793281555898695
-0.673673673591407,-0.01033026497375426
-0.669669669587403,-0.08578487173601017
-0.6656656655833991,0.025256507614117546
-0.6616616615793952,-0.005937073329853385
-0.6576576575753913,-0.07978991857445228
-0.6536536535713874,-0.023514405681007555
-0.649649649567383,0.026139511312557175
-0.6456456455633791,-0.029536281693200786
-0.6416416415593752,0.05788556963969872
-0.6376376375553712,-0.1043681225991876
-0.6336336335513673,0.10319004309050349
-0.6296296295473629,-0.14146213479838513
-0.625625625543359,0.06025737198486192
-0.6216216215393551,-0.13781678143400106
-0.6176176175353512,0.0597538156547656
-0.6136136135313472,-0.06331721533741645
-0.6096096095273433,-0.005298209285171836
-0.605605605523339,0.02462999297252716
-0.6016016015193351,-0.17065793353298808
-0.5975975975153311,0.09460462521056383
-0.5935935935113272,-0.22182489208248735
-0.5895895895073232,-0.11499581522565516
-0.5855855855033189,-0.21324306493607473
-0.5815815814993149,0.19168948990561785
-0.577577577495311,0.03635889401290137
-0.5735735734913071,0.022978326591526668
-0.5695695694873032,-0.010833648855831102
-0.5655655654832993,0.14132437076020615
-0.5615615614792949,-0.10775046123481771
-0.557557557475291,-0.05864175243685002
-0.5535535534712871,0.18313592823810032
-0.5495495494672832,-0.07971908637197324
-0.5455455454632793,0.21376992570336495
-0.5415415414592749,0.07311239292984519
-0.5375375374552709,0.08310181170694123
-0.533533533451267,0.05584602455695229
-0.5295295294472631,-0.0004655587627783231
-0.5255255254432591,-0.16046327502755048
-0.5215215214392552,-0.13841451361583995
-0.5175175174352509,-0.04316475939768159
-0.513513513431247,0.005439995216232226
-0.509509509427243,0.24439085350200285
-0.5055055054232391,-0.021729654761673073
-0.5015015014192352,0.10121202691416023
-0.4974974974152308,-0.1977731430289862
-0.4934934934112269,0.050863868062341694
-0.489489489407223,0.09967295324553904
-0.48548548540321906,0.07373043301426259
-0.4814814813992151,0.12495034764138593
-0.4774774773952112,-0.041312684249553075
-0.4734734733912068,0.06534777647415882
-0.4694694693872029,-0.16109227333728682
-0.465465465383199,0.061282754572872224
-0.4614614613791951,0.05058883492362503
-0.4574574573751911,0.1491774792817433
-0.4534534533711868,-0.012437510792077357
-0.44944944936718284,-0.23561201353495004
-0.4454454453631789,-0.08704116266442441
-0.441441441359175,0.19058797397509986
-0.4374374373551711,-0.0030129434456157176
-0.43343343335116713,0.12424911321807286
-0.4294294293471628,-0.06269886475010703
-0.42542542534315886,-0.10322155042462088
-0.42142142133915494,0.0509116234748493
-0.41741741733515103,0.06477029657883158
-0.4134134133311471,-0.10456655404022785
-0.40940940932714276,0.0432833360461683
-0.4054054053231388,0.10856092977633669
-0.4014014013191349,0.06187204733582246
-0.39739739731513096,-0.026674782776666035
-0.39339339331112705,0.048391796814915844
-0.38938938930712313,-0.0656642685865177
-0.3853853853031188,0.04216723613644343
-0.3813813812991148,0.08224951143131097
-0.3773773772951109,0.020069445177856544
-0.373373373291107,0.02605240975255332
-0.36936936928710307,-0.15488920313184468
-0.3653653652830987,0.05868079304485734
-0.3613613612790948,-0.05011881468341074
-0.3573573572750908,0.0646748232718257
-0.3533533532710869,-0.09239230128584452
-0.349349349267083,-0.1569787438659903
-0.3453453452630791,0.08334642944402457
-0.3413413412590747,-0.13213287263963033
-0.3373373372550708,0.006297764293859982
-0.33333333325106684,-0.06740006638259566
-0.32932932924706293,-0.006150996724028785
-0.325325325243059,0.053280009756361005
-0.32132132123905466,-0.08208440009525797
-0.31731731723505074,-0.1314925249446479
-0.31331331323104683,-0.1647980451378646
-0.30930930922704286,0.10811870040577774
-0.30530530522303895,0.06166455882636351
-0.30130130121903503,-0.044749525614611686
-0.2972972972150307,0.1012064932295706
-0.29329329321102676,0.002224088057266232
-0.28928928920702285,0.19092452481097966
-0.2852852852030189,-0.13657110715332865
-0.28128128119901497,0.007206136997127634
-0.2772772771950106,-0.012062042864441312
-0.2732732731910067,0.027701446254689427
-0.2692692691870028,0.03348523125961871
-0.26526526518299887,0.04897965793573267
-0.2612612611789949,0.03886951148289358
-0.257257257174991,0.005630937671378672
-0.2532532531709866,0.04154663208119307
-0.2492492491669827,0.020542809436341722
-0.2452452451629788,0.006345549258202044
-0.24124124115897486,-0.1044226328911357
-0.23723723715497094,-0.03072507296813456
-0.23323323315096658,-0.04895308077122324
-0.22922922914696264,0.18040285570821168
-0.22522522514295873,-0.055052429469230314
-0.22122122113895482,-0.08822143732597293
-0.21721721713495087,-0.1400732179393792
-0.21321321313094696,0.10674614155092164
-0.2092092091269426,-0.09921307582460176
-0.20520520512293866,0.14415617671861444
-0.20120120111893475,0.16894891444675086
-0.1971971971149308,0.04910984926792718
-0.1931931931109269,0.11323246784221588
-0.18918918910692253,-0.17259463348496493
-0.18518518510291862,-0.08660960118264542
-0.18118118109891468,-0.017822971428329233
-0.17717717709491076,0.07299860766228178
-0.17317317309090682,0.045268976623895216
-0.1691691690869029,-0.24289480478224085
-0.16516516508289855,-0.028006101852737005
-0.16116116107889464,-0.01334774638466236
-0.1571571570748907,0.05045485369620162
-0.15315315307088678,0.029644854185245817
-0.14914914906688284,-0.058989928721806584
-0.1451451450628785,0.11460884986502172
-0.14114114105887457,-0.19189044710290515
-0.13713713705487066,-0.047768089972130924
-0.13313313305086671,0.10270610960009958
-0.1291291290468628,-0.0414015589971939
-0.12512512504285886,-0.03556291748031396
-0.12112112103885452,-0.054447512325618556
-0.11711711703485059,-0.0601919590627896
-0.11311311303084666,-0.17588635644368572
-0.10910910902684273,0.028986211818213
-0.10510510502283882,-0.19770766598734793
-0.10110110101883446,-0.10013066842272762
-0.09709709701483053,-0.1222277804089772
